ID,Pays,Type_Culture,Superficie_Ha,Température_Moyenne,Précipitations,Humidité_Sol,pH_Sol,Engrais_Appliqué,Irrigation,Densité_Semis,Temps_Maturation_Jours,Météo_Extrême,Coût_Production_Ha,Main_d'Oeuvre,Disponibilité_Machines,Rendement_Tonnes_Ha,Classe_Optimisation
4759,Nigeria,Mil,44.999641538826125,31.059028076477,475.39715170831647,55.911062951578415,7.839417417316522,22.77334619667821,164.1166131993994,42.55584940025279,75,Sécheresse,419.0255003045448,44,Moyenne,4.039067740030126,Optimisé
4760,Ghana,Cacao,38.5815428065976,31.26393014551745,312.4072162051018,29.42132674052405,4.668504947710284,94.3767299553172,23.92145331293316,52.78053776268315,155,Inondation,1492.3700312422343,44,Moyenne,3.310049367789592,Non Optimisé
4761,Sénégal,Mil,12.366109117718024,30.48254540873966,559.3888334497734,22.0408213212581,8.334433181980193,104.89315808967874,131.21201985871318,161.19047546179144,64,Inondation,1758.3982648050612,31,Élevée,2.486433753617177,Non Optimisé
4762,Burkina Faso,Maïs,3.5990708850315123,22.5017272309305,909.8753184699036,59.80082924659162,7.9148091774462,102.65807789449944,418.3397222978634,174.15037822941144,75,Sécheresse,1570.0950427163502,39,Élevée,5.695380581887203,Optimisé
4763,Ghana,Coton,36.01522621796266,32.713050081047,626.2159374996502,16.126385508876165,6.403530563703046,100.6244048022718,129.20432026244754,192.9799451994346,160,Aucune,335.5929181488963,46,Moyenne,5.822804693954145,Optimisé
4764,Togo,Riz,12.111669242847166,34.46351356469666,605.9296916120043,26.05249220754017,5.111516769372912,177.9667980068489,236.0300362168511,37.83945135694891,155,Sécheresse,1167.2847306239703,35,Moyenne,1.57052540019844,Non Optimisé
4765,Togo,Sorgho,26.42865901419521,20.005560515501102,717.3467347018233,55.35503288049208,5.394706213035216,78.47971293265105,282.6131128501978,107.91784576489644,65,Inondation,795.8335040896822,44,Élevée,5.66523214331465,Optimisé
4766,Burkina Faso,Coton,4.933284458625073,21.666965579259127,1334.224349211885,33.7815924678811,5.411186999228744,6.710528225267254,143.5649958318661,184.2600030198147,88,Inondation,717.2314294247647,2,Moyenne,0.879236322074646,Non Optimisé
4767,Mali,Manioc,28.62402960532497,30.83365311184419,1061.543177896323,56.29039193134615,7.311169670819488,1.9972589125806683,271.69357663742915,51.86196777328251,163,Inondation,1613.7057743652367,25,Faible,5.734660799282206,Optimisé
4768,Togo,Mil,1.5629491104750617,36.77890051891906,885.3303481689163,22.075702849584488,5.999484373333681,80.65959781347816,477.7254995795125,56.01974661072612,126,Inondation,1011.8489070130188,4,Élevée,5.4999871561084985,Optimisé
4769,Bénin,Mil,26.932656287400143,30.66244642343,723.8180963203606,30.37090691329287,4.512475541162095,178.70853074444807,92.11171910228155,113.10894009891628,101,Sécheresse,1711.141238209386,37,Faible,5.234633045291549,Optimisé
4770,Nigeria,Mil,41.76792065989518,28.6908054871034,291.48341339678143,12.582636710146836,6.0365038482888975,142.3357692556731,446.08481862443904,118.47561105307766,79,Vents violents,870.7981029632086,39,Faible,3.308220544774646,Moyennement Optimisé
4771,Bénin,Cacao,29.24678003285407,38.73574757239872,1349.889258526409,32.71342061921692,6.787414409126981,114.04984710544906,280.5731944156961,46.44567158111158,112,Aucune,1134.2879003760638,36,Faible,2.676720779721002,Non Optimisé
4772,Bénin,Sorgho,44.29011052518824,21.52607777209565,366.8956379872799,10.02479728130651,4.715293088854519,140.36449444721973,389.6502686707786,108.62832728695504,162,Aucune,708.5425517013448,2,Élevée,1.7435216342939104,Non Optimisé
4773,Mali,Cacao,27.66964453055889,22.764033230470847,442.4248259815328,25.844056480786623,6.704709983959779,33.471094237238574,299.56612196862886,183.2041306003871,176,Sécheresse,858.3500482634068,47,Faible,0.6502330354751866,Non Optimisé
4774,Sénégal,Cacao,34.527815271473806,33.70277653529384,785.1861553692595,45.755672262844776,7.607546620271085,59.842311400243744,152.64884469697944,120.9585201836568,64,Inondation,1401.778422195615,21,Moyenne,4.0031301548498615,Optimisé
4775,Burkina Faso,Cacao,18.630337925174285,22.17648544417513,382.2574179683553,46.20738709785656,6.756865993051905,158.16121436195075,287.3168063292457,159.1878599903535,100,Sécheresse,638.5800299496948,36,Élevée,1.118417109898219,Non Optimisé
4776,Ghana,Cacao,15.191620574150573,22.70271670972214,1032.1166458906198,31.389356585707,5.825636520276094,2.144137670128199,213.0323954349409,157.10932667471943,137,Inondation,1995.3020854161464,33,Moyenne,5.29123628327214,Optimisé
4777,Ghana,Maïs,17.123207165640654,37.43857233808595,842.6286933755705,10.647955287177716,5.944537922606159,60.929402584730205,296.9023499094044,83.26973196531338,134,Sécheresse,1650.2757837144784,16,Élevée,4.884508226224577,Optimisé
4778,Sénégal,Maïs,5.58848416923937,24.20388974077292,847.1371263595621,16.549945248010214,6.221596786619578,190.2536460966261,282.70608358807925,159.71219663692594,113,Aucune,328.93232883456506,39,Moyenne,4.136920743245545,Optimisé
4779,Nigeria,Coton,13.092375240337317,32.448657121639386,1457.18224062154,22.10346066040392,7.890178597832828,122.18514246333037,339.0149271112599,167.43730176526103,175,Sécheresse,537.4196751826919,16,Élevée,4.103458910792414,Optimisé
4780,Burkina Faso,Cacao,19.658291934313585,27.935182522073056,1075.8795699151094,10.82281560311539,4.626873576745657,146.29382386596612,362.53790444465056,90.59804561976078,161,Vents violents,1377.777801530664,13,Moyenne,4.866241286918625,Optimisé
4781,Bénin,Manioc,17.406678591976114,22.7345042366322,1151.6560784791511,20.85100135609197,5.917551774670587,79.13771398641667,273.84396999677386,159.40523698659533,62,Sécheresse,431.4985058644263,13,Faible,2.274957901304243,Moyennement Optimisé
4782,Sénégal,Sorgho,25.03166436504752,27.72176919890976,992.2303122381348,36.180086887974085,8.337617120762594,20.66988553897076,405.3563363898005,198.73717010865693,161,Sécheresse,112.06967600966216,44,Moyenne,1.8859547115938504,Non Optimisé
4783,Bénin,Maïs,24.669225191967342,28.32486295948481,537.385852756644,16.28609422107056,7.8246494024734705,136.45812423110152,342.9095995438362,129.77909774058145,84,Vents violents,1332.8238810903351,40,Élevée,2.159166496104495,Non Optimisé
4784,Ghana,Coton,36.9023935154119,32.57269472786581,281.89301958722666,53.31423211167444,5.039399897231874,84.85557254469089,127.05789565455387,57.28537748111903,158,Vents violents,544.6292911883772,7,Moyenne,5.352102016262426,Optimisé
4785,Mali,Riz,20.08925845635612,23.069800277720315,929.2358759972142,12.999033506992976,5.919516750302559,28.768065781403383,469.3881004120761,169.2758882121356,76,Vents violents,433.8160862835423,27,Moyenne,1.120774646553788,Non Optimisé
4786,Nigeria,Sorgho,34.02257991749886,20.747052195254188,780.4787299072884,48.79330459322928,4.571974840545469,179.313396099147,35.52016201749081,32.79381654916428,164,Sécheresse,1387.9653778064055,25,Élevée,4.143076427055224,Optimisé
4787,Togo,Cacao,44.586016328686526,32.119801293076634,360.05660871764184,32.314588634031395,7.418341914916908,50.34160109882884,316.50146296925607,105.07776681138066,94,Vents violents,875.551679835942,41,Élevée,5.791626304830533,Optimisé
4788,Burkina Faso,Coton,23.0607199767699,21.30815520275591,1317.3682743165004,40.64236732929015,4.914264412640666,69.6979009642626,306.15905101692863,180.5886770754061,135,Inondation,1889.5204648035308,20,Moyenne,5.266196383042752,Optimisé
4789,Sénégal,Cacao,27.894705611669096,23.07734422892537,845.7950595095822,34.17316542744882,6.043693378265716,41.823128403745,222.21022489364267,133.13780608528162,163,Inondation,606.3415841437636,23,Moyenne,1.7910979800290636,Non Optimisé
4790,Mali,Mil,34.02029504850201,39.629401504712256,789.9520497945501,31.40974604792464,8.112148622545151,78.39389623353026,238.62036260620343,194.6998256164315,84,Inondation,567.8732193356427,20,Faible,4.290218614980035,Optimisé
4791,Côte d'Ivoire,Mil,24.958296439240645,20.455317674360742,742.573343016022,44.01680623827072,5.046832575779526,122.24768564633676,388.74513251962776,84.62180734314562,125,Vents violents,1171.9989346942923,17,Élevée,3.0692971781064693,Non Optimisé
4792,Burkina Faso,Sorgho,8.578324687324535,32.845539417565696,1159.0838140016035,21.35634272233935,5.802760502378474,41.419179918767554,361.1119677064749,110.24329563291464,87,Inondation,1037.143276430275,6,Faible,3.620452470832469,Non Optimisé
4793,Ghana,Sorgho,15.031994700825788,22.776500213389824,267.3006174851946,34.338466091397905,7.76230692729443,71.79809471324961,207.14700311966757,79.24990306659045,176,Aucune,282.04569109702385,48,Faible,4.0645484434432255,Optimisé
4794,Ghana,Sorgho,1.8952381317697495,36.42353854876452,479.904969129692,50.36833891919365,7.02900400099157,2.689103633592649,107.09070504874386,134.2417556047318,111,Sécheresse,1253.266196687326,8,Élevée,4.276298258806777,Optimisé
4795,Côte d'Ivoire,Mil,34.337796979817696,31.63531499766689,1373.0190446452934,17.75712144289281,7.536553159197188,31.89502144151744,30.893168956630745,67.78041837894119,144,Aucune,1506.347841486683,27,Élevée,1.992120577008667,Non Optimisé
4796,Burkina Faso,Coton,14.339008385826904,29.44945595281375,252.2322613435984,14.636533419660951,8.33587475935598,181.3811863151082,362.10612599443846,61.529214815686935,127,Sécheresse,472.6167127223332,42,Moyenne,4.627236785280375,Optimisé
4797,Togo,Manioc,41.26879736668749,29.20814111065425,993.9742741308144,40.18068150174075,8.1534171175798,127.06933911617308,348.1524589775618,150.47048615684298,127,Sécheresse,581.5819198040524,10,Élevée,5.468780368172668,Optimisé
4798,Sénégal,Cacao,32.96765501929526,33.418884931142884,513.7208328816255,58.17897574776804,5.64638795933714,100.82668962425848,142.33412077091646,195.34980253037077,78,Inondation,225.36964284149207,41,Élevée,2.3739056823885702,Moyennement Optimisé
4799,Burkina Faso,Maïs,36.938456627193126,36.77365187135639,902.6341130626498,31.460567874254355,5.695634977569572,102.96426289666049,476.4962177851597,42.51526949404043,71,Inondation,458.93438157896185,37,Moyenne,2.510608896359518,Moyennement Optimisé
4800,Burkina Faso,Sorgho,44.181950778336365,20.138601898933704,890.4455852097541,50.73132653198293,4.845544600853021,128.41719011987723,325.3991381613055,175.93746383093415,86,Vents violents,830.6183997008915,3,Faible,0.932018806585938,Non Optimisé
4801,Nigeria,Maïs,21.57219087841252,20.405023620732223,1053.1363314629734,33.511746125487164,6.001722263488992,42.12034655809988,332.9285826180331,187.9235539676613,75,Sécheresse,1372.1685988534964,19,Élevée,4.587326976396465,Optimisé
4802,Nigeria,Riz,9.83626076504718,25.44904030557431,423.27855921606977,21.73267550169244,7.597796807634445,6.803945097138464,281.66521084248524,156.19431785896103,136,Inondation,1064.4434506559603,18,Faible,2.371570974391842,Non Optimisé
4803,Côte d'Ivoire,Maïs,46.80786570308804,34.76524564076339,1033.04437177085,34.25336243222271,5.533595267207582,82.03653303939448,323.0685787853254,84.88968404703927,93,Vents violents,453.5042422548025,40,Élevée,3.7043143867613377,Moyennement Optimisé
4804,Bénin,Maïs,49.79347169379721,23.87562839816132,1216.1382550043154,32.0944257245886,7.8121261437326,181.82351545403316,499.5325352554603,21.84519326865866,167,Sécheresse,317.2755287287528,4,Élevée,2.598763443253345,Moyennement Optimisé
4805,Ghana,Riz,11.289385692453465,28.134629518965813,428.4425192977072,22.618674399716024,6.792679838451855,102.13513990061638,400.7508927237361,15.710913480144756,136,Sécheresse,1040.775724611247,11,Faible,3.402833731581515,Non Optimisé
4806,Mali,Riz,37.179044130634416,30.151878538938973,1226.2591279664884,27.65657731500694,5.940737315907902,176.54611557975014,211.2584278037162,123.1562414327363,136,Aucune,1916.0188731365088,31,Moyenne,4.766626055336546,Optimisé
4807,Ghana,Cacao,4.077450469806925,27.4587017474512,358.3038862586925,29.604702721304644,6.172948250060603,25.19848503443778,97.477918187884,159.75118233650926,179,Inondation,698.5135414394587,1,Faible,1.5914293725837312,Non Optimisé
4808,Burkina Faso,Sorgho,1.85978084043565,29.292721220201045,541.6112164699921,52.96453080470826,7.583803825637103,54.69759918339206,376.656448469044,67.908243189746,152,Inondation,397.4818059671432,20,Élevée,0.594250055730811,Non Optimisé
4809,Bénin,Cacao,33.91887575385654,35.974974570133384,670.3600217022013,25.37411165793087,5.764677619538124,128.04631009502205,439.54822968536354,94.54755881717035,78,Sécheresse,1672.1836969984188,12,Moyenne,3.777443818247724,Non Optimisé
4810,Ghana,Riz,13.13038615106075,24.58397595935696,604.728263889516,56.25758643790247,7.366439563241645,4.692415145422757,261.3692845370507,57.62926888669887,69,Vents violents,644.431611599928,22,Faible,2.535990881242166,Moyennement Optimisé
4811,Côte d'Ivoire,Riz,43.45859799794197,26.53481760327876,1153.941821056802,10.67467277843286,6.1680465226869305,30.0592652194291,461.7504102732459,164.33271376951726,77,Aucune,303.3386291873446,21,Faible,3.678315741886852,Moyennement Optimisé
4812,Nigeria,Coton,25.89695060662434,30.531559282324,549.5814757270789,16.41975355638523,7.763322513394135,22.062883346643996,279.1640243671296,161.95393081184125,115,Aucune,1981.919332961822,33,Faible,5.383178939780498,Optimisé
4813,Nigeria,Mil,39.21124957462264,37.30187724410102,1175.9533989109368,11.35396159335564,5.346897183786762,103.43308718852964,108.30559609520525,149.40287329887627,67,Aucune,505.8061505501751,7,Moyenne,2.1736523071874068,Moyennement Optimisé
4814,Mali,Maïs,5.6216568203767165,24.104660325670714,274.24575718184445,48.383783939144,5.7348197376582775,176.3036258760829,213.01167115332743,170.7859989268483,112,Vents violents,760.4749038223031,34,Faible,5.836646653291677,Optimisé
4815,Togo,Manioc,43.78586545317656,30.495097348843775,614.1512109957348,16.227609973912884,6.489899872212888,0.6386030789530706,210.82957322074463,39.471444846341015,107,Sécheresse,467.53037610155513,45,Élevée,3.354672408707985,Moyennement Optimisé
4816,Mali,Cacao,9.901906464562447,37.51549520319156,1386.5958700307217,38.70391344126216,7.495758711763504,11.190545280082432,87.09823295575237,94.7287303516511,157,Vents violents,1907.7850933083316,49,Faible,4.52667999000904,Optimisé
4817,Sénégal,Maïs,28.62706936056372,22.25006370907005,701.1988485177125,48.89420535693933,5.130493908329436,132.75074887385617,343.8364590619424,164.98917510958458,131,Sécheresse,1392.8925619077988,32,Moyenne,5.1523139477965225,Optimisé
4818,Nigeria,Manioc,30.679675327713184,34.428681629763496,811.3785356566219,34.46800319478153,8.113387236480026,73.69473572898725,421.1284196085219,191.6279087647035,137,Inondation,1503.4914990642335,47,Moyenne,2.302370015829521,Non Optimisé
4819,Ghana,Coton,3.7644545526438127,24.474580717710506,1178.7073281120936,14.896685091197671,4.571286902653641,178.67570742235665,104.46267028518702,163.09169294946685,95,Inondation,294.4263398588546,22,Faible,0.5829160017658703,Non Optimisé
4820,Nigeria,Riz,48.88936153381678,23.472148648809178,269.94913942338803,51.87221407863209,4.605592751019215,107.5725239890978,383.9500332782808,179.771421856568,150,Aucune,1377.0715039121767,40,Moyenne,2.0784233805733496,Non Optimisé
4821,Nigeria,Coton,15.460930413706924,24.72698967772033,1110.77170190205,20.31111971506108,6.295839956987555,11.925044657840388,72.87516484972694,13.699977455999573,166,Inondation,1088.8760573683971,29,Faible,2.755659506493833,Non Optimisé
4822,Ghana,Cacao,35.848656541899416,30.0573141002863,283.74980198209755,14.721454618153516,7.814794816443282,1.3838950563080044,166.0621653888193,154.00035713593718,176,Inondation,1006.5033851224514,1,Élevée,4.959391835691907,Optimisé
4823,Côte d'Ivoire,Coton,31.766544328870086,32.06790417625609,918.3288910038488,48.37669292341322,5.026796470979441,87.82474552024408,369.7383429414806,36.768520706742464,116,Aucune,1065.4722809658629,40,Élevée,3.134597059151455,Non Optimisé
4824,Ghana,Cacao,2.1376315976068545,23.88501082203249,994.9585310890672,11.395167215594832,6.441688029108954,79.42665002956166,199.94457223187524,151.28030622399064,145,Aucune,1295.602169911976,30,Moyenne,2.857127999375667,Non Optimisé
4825,Côte d'Ivoire,Mil,43.18679970265397,22.23926043521104,388.0334076256028,40.88929109891725,6.2155877629956935,96.2715483799828,3.997518226368235,23.631118832297588,106,Aucune,258.203370327388,19,Faible,4.997065583766979,Optimisé
4826,Sénégal,Coton,15.569401193181472,29.053300833359017,1306.2194876138294,31.01911574749644,7.479322395501651,85.92142277717865,407.24636865640326,66.06322415954722,127,Vents violents,1216.1235821225832,12,Élevée,5.04139136973238,Optimisé
